201409300110,7,2,0,9
201409301018,3,6,1,10
201409301913,5,3,2,10
201409300416,4,8,0,12
201409300311,5,3,0,8
201409291818,1,6,1,8
201409291121,0,11,1,12
201409301917,2,6,0,8
201409301914,6,1,1,8
201409291117,1,4,0,5
201409300814,6,6,0,12
201409301714,7,2,1,10
201409291613,5,5,0,10
201409300812,4,3,2,9
201409300517,3,6,3,12
201409300212,8,1,2,11
201409291612,6,2,1,9
201409291819,3,7,0,10
201409300413,7,3,0,10
201409291122,2,3,3,8
201409292210,5,1,0,6
201409300216,3,10,0,13
201409292012,6,3,0,9
201409291412,5,2,0,7
201409301415,7,3,0,10
201409301919,2,3,2,7
